"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10768627, SEN S/N: 10768627)","Temp, °C (LGR S/N: 10768627, SEN S/N: 10768627)","Coupler Attached (LGR S/N: 10768627)","Stopped (LGR S/N: 10768627)","End Of File (LGR S/N: 10768627)"
1462,08/19/16 02:51:23 PM,6.06,28.18,,,
1463,08/19/16 03:06:23 PM,6.07,28.26,,,
1464,08/19/16 03:21:23 PM,6.17,28.28,,,
1465,08/19/16 03:36:23 PM,6.14,28.28,,,
1466,08/19/16 03:51:23 PM,6.14,28.26,,,
1467,08/19/16 04:06:23 PM,6.06,28.26,,,
1468,08/19/16 04:21:23 PM,6.01,28.24,,,
1469,08/19/16 04:36:23 PM,5.88,28.24,,,
1470,08/19/16 04:51:23 PM,5.72,28.24,,,
1471,08/19/16 05:06:23 PM,5.64,28.22,,,
1472,08/19/16 05:21:23 PM,5.50,28.22,,,
1473,08/19/16 05:36:23 PM,5.56,28.20,,,
1474,08/19/16 05:51:23 PM,5.50,28.18,,,
1475,08/19/16 06:06:23 PM,5.52,28.16,,,
1476,08/19/16 06:21:23 PM,5.48,28.12,,,
1477,08/19/16 06:36:23 PM,5.76,28.08,,,
1478,08/19/16 06:51:23 PM,5.64,28.06,,,
1479,08/19/16 07:06:23 PM,5.55,28.02,,,
1480,08/19/16 07:21:23 PM,5.55,27.98,,,
1481,08/19/16 07:36:23 PM,5.66,27.94,,,
1482,08/19/16 07:51:23 PM,5.63,27.90,,,
1483,08/19/16 08:06:23 PM,5.62,27.88,,,
1484,08/19/16 08:21:23 PM,5.60,27.86,,,
1485,08/19/16 08:36:23 PM,5.53,27.82,,,
1486,08/19/16 08:51:23 PM,5.49,27.80,,,
1487,08/19/16 09:06:23 PM,5.43,27.76,,,
1488,08/19/16 09:21:23 PM,5.39,27.72,,,
1489,08/19/16 09:36:23 PM,5.26,27.68,,,
1490,08/19/16 09:51:23 PM,5.13,27.64,,,
1491,08/19/16 10:06:23 PM,5.25,27.60,,,
1492,08/19/16 10:21:23 PM,5.12,27.58,,,
1493,08/19/16 10:36:23 PM,5.03,27.54,,,
1494,08/19/16 10:51:23 PM,4.97,27.50,,,
1495,08/19/16 11:06:23 PM,4.86,27.46,,,
1496,08/19/16 11:21:23 PM,4.83,27.42,,,
1497,08/19/16 11:36:23 PM,4.77,27.36,,,
1498,08/19/16 11:51:23 PM,4.77,27.34,,,
1499,08/20/16 12:06:23 AM,4.75,27.28,,,
1500,08/20/16 12:21:23 AM,4.71,27.24,,,
1501,08/20/16 12:36:23 AM,4.68,27.20,,,
1502,08/20/16 12:51:23 AM,4.65,27.18,,,
1503,08/20/16 01:06:23 AM,4.58,27.14,,,
1504,08/20/16 01:21:23 AM,4.53,27.10,,,
1505,08/20/16 01:36:23 AM,4.57,27.06,,,
1506,08/20/16 01:51:23 AM,4.50,27.02,,,
1507,08/20/16 02:06:23 AM,4.56,26.98,,,
1508,08/20/16 02:21:23 AM,4.45,26.94,,,
1509,08/20/16 02:36:23 AM,4.43,26.92,,,
1510,08/20/16 02:51:23 AM,4.46,26.88,,,
1511,08/20/16 03:06:23 AM,4.45,26.84,,,
1512,08/20/16 03:21:23 AM,4.41,26.82,,,
1513,08/20/16 03:36:23 AM,4.35,26.78,,,
1514,08/20/16 03:51:23 AM,4.38,26.74,,,
1515,08/20/16 04:06:23 AM,4.38,26.72,,,
1516,08/20/16 04:21:23 AM,4.36,26.68,,,
1517,08/20/16 04:36:23 AM,4.34,26.66,,,
1518,08/20/16 04:51:23 AM,4.25,26.62,,,
1519,08/20/16 05:06:23 AM,4.34,26.58,,,
1520,08/20/16 05:21:23 AM,4.29,26.56,,,
1521,08/20/16 05:36:23 AM,4.21,26.52,,,
1522,08/20/16 05:51:23 AM,4.24,26.48,,,
1523,08/20/16 06:06:23 AM,4.26,26.46,,,
1524,08/20/16 06:21:23 AM,4.22,26.42,,,
1525,08/20/16 06:36:23 AM,4.26,26.38,,,
1526,08/20/16 06:51:23 AM,4.11,26.36,,,
1527,08/20/16 07:06:23 AM,4.24,26.34,,,
1528,08/20/16 07:21:23 AM,4.20,26.30,,,
1529,08/20/16 07:36:23 AM,4.16,26.30,,,
1530,08/20/16 07:51:23 AM,3.93,26.30,,,
1531,08/20/16 08:06:23 AM,3.91,26.32,,,
1532,08/20/16 08:21:23 AM,3.94,26.32,,,
1533,08/20/16 08:36:23 AM,4.06,26.34,,,
1534,08/20/16 08:51:23 AM,4.24,26.34,,,
1535,08/20/16 09:06:23 AM,4.10,26.36,,,
1536,08/20/16 09:21:23 AM,4.18,26.38,,,
1537,08/20/16 09:36:23 AM,4.23,26.40,,,
1538,08/20/16 09:51:23 AM,4.17,26.42,,,
1539,08/20/16 10:06:23 AM,4.53,26.52,,,
1540,08/20/16 10:21:23 AM,4.28,26.56,,,
1541,08/20/16 10:36:23 AM,4.30,26.62,,,
1542,08/20/16 10:51:23 AM,4.39,26.70,,,
1543,08/20/16 11:06:23 AM,4.39,26.78,,,
1544,08/20/16 11:21:23 AM,4.35,26.84,,,
1545,08/20/16 11:36:23 AM,4.42,26.90,,,
1546,08/20/16 11:51:23 AM,4.95,27.04,,,
1547,08/20/16 12:06:23 PM,4.67,27.12,,,
1548,08/20/16 12:21:23 PM,4.62,27.18,,,
1549,08/20/16 12:36:23 PM,5.01,27.28,,,
1550,08/20/16 12:51:23 PM,5.01,27.36,,,
1551,08/20/16 01:06:23 PM,5.07,27.44,,,
1552,08/20/16 01:21:23 PM,5.19,27.52,,,
1553,08/20/16 01:36:23 PM,5.24,27.64,,,
1554,08/20/16 01:51:23 PM,5.15,27.82,,,
1555,08/20/16 02:06:23 PM,5.13,27.88,,,
1556,08/20/16 02:21:23 PM,5.06,27.94,,,
1557,08/20/16 02:36:23 PM,5.20,28.10,,,
1558,08/20/16 02:51:23 PM,5.36,28.22,,,
1559,08/20/16 03:06:23 PM,5.78,28.32,,,
1560,08/20/16 03:21:23 PM,5.84,28.32,,,
1561,08/20/16 03:36:23 PM,5.68,28.36,,,
1562,08/20/16 03:51:23 PM,5.69,28.40,,,
1563,08/20/16 04:06:23 PM,5.81,28.44,,,
1564,08/20/16 04:21:23 PM,5.99,28.48,,,
1565,08/20/16 04:36:23 PM,6.03,28.52,,,
1566,08/20/16 04:51:23 PM,5.88,28.54,,,
1567,08/20/16 05:06:23 PM,6.11,28.58,,,
1568,08/20/16 05:21:23 PM,6.08,28.60,,,
1569,08/20/16 05:36:23 PM,6.00,28.64,,,
1570,08/20/16 05:51:23 PM,6.00,28.66,,,
1571,08/20/16 06:06:23 PM,5.93,28.66,,,
1572,08/20/16 06:21:23 PM,6.00,28.68,,,
1573,08/20/16 06:36:23 PM,5.91,28.68,,,
1574,08/20/16 06:51:23 PM,5.80,28.70,,,
1575,08/20/16 07:06:23 PM,5.91,28.70,,,
1576,08/20/16 07:21:23 PM,6.07,28.70,,,
1577,08/20/16 07:36:23 PM,6.06,28.70,,,
1578,08/20/16 07:51:23 PM,5.99,28.68,,,
1579,08/20/16 08:06:23 PM,5.93,28.68,,,
1580,08/20/16 08:21:23 PM,5.93,28.66,,,
1581,08/20/16 08:36:23 PM,5.90,28.64,,,
1582,08/20/16 08:51:23 PM,5.76,28.60,,,
1583,08/20/16 09:06:23 PM,5.85,28.56,,,
1584,08/20/16 09:21:23 PM,5.79,28.50,,,
1585,08/20/16 09:36:23 PM,5.81,28.44,,,
1586,08/20/16 09:51:23 PM,5.80,28.38,,,
1587,08/20/16 10:06:23 PM,5.70,28.32,,,
1588,08/20/16 10:21:23 PM,5.62,28.24,,,
1589,08/20/16 10:36:23 PM,5.51,28.14,,,
1590,08/20/16 10:51:23 PM,5.39,28.06,,,
1591,08/20/16 11:06:23 PM,5.29,27.96,,,
1592,08/20/16 11:21:23 PM,5.19,27.88,,,
1593,08/20/16 11:36:23 PM,5.11,27.78,,,
1594,08/20/16 11:51:23 PM,5.12,27.70,,,
1595,08/21/16 12:06:23 AM,4.93,27.62,,,
1596,08/21/16 12:21:23 AM,4.84,27.54,,,
1597,08/21/16 12:36:23 AM,4.79,27.48,,,
1598,08/21/16 12:51:23 AM,4.72,27.42,,,
1599,08/21/16 01:06:23 AM,4.74,27.36,,,
1600,08/21/16 01:21:23 AM,4.73,27.30,,,
1601,08/21/16 01:36:23 AM,4.73,27.24,,,
1602,08/21/16 01:51:23 AM,4.64,27.18,,,
1603,08/21/16 02:06:23 AM,4.74,27.14,,,
1604,08/21/16 02:21:23 AM,4.63,27.08,,,
1605,08/21/16 02:36:23 AM,4.64,27.04,,,
1606,08/21/16 02:51:23 AM,4.59,27.00,,,
1607,08/21/16 03:06:23 AM,4.57,26.94,,,
1608,08/21/16 03:21:23 AM,4.56,26.90,,,
1609,08/21/16 03:36:23 AM,4.58,26.86,,,
1610,08/21/16 03:51:23 AM,4.47,26.82,,,
1611,08/21/16 04:06:23 AM,4.47,26.78,,,
1612,08/21/16 04:21:23 AM,4.44,26.74,,,
1613,08/21/16 04:36:23 AM,4.43,26.70,,,
1614,08/21/16 04:51:23 AM,4.44,26.66,,,
1615,08/21/16 05:06:23 AM,4.47,26.60,,,
1616,08/21/16 05:21:23 AM,4.44,26.58,,,
1617,08/21/16 05:36:23 AM,4.43,26.54,,,
1618,08/21/16 05:51:23 AM,4.39,26.50,,,
1619,08/21/16 06:06:23 AM,4.36,26.46,,,
1620,08/21/16 06:21:23 AM,4.40,26.44,,,
1621,08/21/16 06:36:23 AM,4.32,26.38,,,
1622,08/21/16 06:51:23 AM,4.42,26.36,,,
1623,08/21/16 07:06:23 AM,4.37,26.34,,,
1624,08/21/16 07:21:23 AM,4.50,26.32,,,
1625,08/21/16 07:36:23 AM,4.42,26.32,,,
1626,08/21/16 07:51:23 AM,4.54,26.34,,,
1627,08/21/16 08:06:23 AM,4.45,26.36,,,
1628,08/21/16 08:21:23 AM,4.32,26.38,,,
1629,08/21/16 08:36:23 AM,4.19,26.38,,,
1630,08/21/16 08:51:23 AM,4.18,26.40,,,
1631,08/21/16 09:06:23 AM,4.11,26.42,,,
1632,08/21/16 09:21:23 AM,4.20,26.44,,,
1633,08/21/16 09:36:23 AM,4.41,26.46,,,
1634,08/21/16 09:51:23 AM,4.32,26.52,,,
1635,08/21/16 10:06:23 AM,4.45,26.62,,,
1636,08/21/16 10:21:23 AM,4.82,26.70,,,
1637,08/21/16 10:36:23 AM,4.65,26.80,,,
1638,08/21/16 10:51:23 AM,4.66,26.92,,,
1639,08/21/16 11:06:23 AM,4.61,27.02,,,
1640,08/21/16 11:21:23 AM,4.73,27.12,,,
1641,08/21/16 11:36:23 AM,4.70,27.22,,,
1642,08/21/16 11:51:23 AM,5.09,27.36,,,
1643,08/21/16 12:06:23 PM,5.09,27.50,,,
1644,08/21/16 12:21:23 PM,5.08,27.60,,,
1645,08/21/16 12:36:23 PM,5.54,27.78,,,
1646,08/21/16 12:51:23 PM,5.42,27.88,,,
1647,08/21/16 01:06:23 PM,5.73,28.04,,,
1648,08/21/16 01:21:23 PM,5.97,28.22,,,
1649,08/21/16 01:36:23 PM,5.64,28.36,,,
1650,08/21/16 01:51:23 PM,5.39,28.44,,,
1651,08/21/16 02:06:23 PM,5.56,28.58,,,
1652,08/21/16 02:21:23 PM,5.84,28.72,,,
1653,08/21/16 02:36:23 PM,6.00,28.80,,,
1654,08/21/16 02:51:23 PM,5.90,28.86,,,
1655,08/21/16 03:06:23 PM,5.86,28.94,,,
1656,08/21/16 03:21:23 PM,5.85,29.00,,,
1657,08/21/16 03:36:23 PM,5.96,29.02,,,
1658,08/21/16 03:51:23 PM,5.97,29.04,,,
1659,08/21/16 04:06:23 PM,5.87,29.06,,,
1660,08/21/16 04:21:23 PM,6.05,29.08,,,
1661,08/21/16 04:36:23 PM,6.06,29.10,,,
1662,08/21/16 04:51:23 PM,6.29,29.12,,,
1663,08/21/16 05:06:23 PM,6.36,29.12,,,
1664,08/21/16 05:21:23 PM,6.24,29.08,,,
1665,08/21/16 05:36:23 PM,6.26,29.02,,,
1666,08/21/16 05:51:23 PM,6.21,29.00,,,
1667,08/21/16 06:06:23 PM,6.19,28.96,,,
1668,08/21/16 06:21:23 PM,6.14,28.92,,,
1669,08/21/16 06:36:23 PM,6.08,28.88,,,
1670,08/21/16 06:51:23 PM,6.01,28.84,,,
1671,08/21/16 07:06:23 PM,6.00,28.82,,,
1672,08/21/16 07:21:23 PM,5.99,28.76,,,
1673,08/21/16 07:36:23 PM,5.88,28.72,,,
1674,08/21/16 07:51:23 PM,5.86,28.68,,,
1675,08/21/16 08:06:23 PM,5.85,28.62,,,
1676,08/21/16 08:21:23 PM,5.75,28.56,,,
1677,08/21/16 08:36:23 PM,5.78,28.50,,,
1678,08/21/16 08:51:23 PM,5.74,28.42,,,
1679,08/21/16 09:06:23 PM,5.64,28.34,,,
1680,08/21/16 09:21:23 PM,5.72,28.24,,,
1681,08/21/16 09:36:23 PM,5.54,28.14,,,
1682,08/21/16 09:51:23 PM,5.40,28.04,,,
1683,08/21/16 10:06:23 PM,5.37,27.92,,,
1684,08/21/16 10:21:23 PM,5.24,27.82,,,
1685,08/21/16 10:36:23 PM,5.21,27.70,,,
1686,08/21/16 10:51:23 PM,5.10,27.58,,,
1687,08/21/16 11:06:23 PM,5.02,27.48,,,
1688,08/21/16 11:21:23 PM,4.98,27.36,,,
1689,08/21/16 11:36:23 PM,4.92,27.26,,,
1690,08/21/16 11:51:23 PM,4.89,27.18,,,
1691,08/22/16 12:06:23 AM,4.80,27.08,,,
1692,08/22/16 12:21:23 AM,4.77,27.02,,,
1693,08/22/16 12:36:23 AM,4.74,26.92,,,
1694,08/22/16 12:51:23 AM,4.65,26.84,,,
1695,08/22/16 01:06:23 AM,4.55,26.76,,,
1696,08/22/16 01:21:23 AM,4.56,26.68,,,
1697,08/22/16 01:36:23 AM,4.54,26.62,,,
1698,08/22/16 01:51:23 AM,4.56,26.56,,,
1699,08/22/16 02:06:23 AM,4.61,26.48,,,
1700,08/22/16 02:21:23 AM,4.63,26.42,,,
1701,08/22/16 02:36:23 AM,4.59,26.34,,,
1702,08/22/16 02:51:23 AM,4.58,26.26,,,
1703,08/22/16 03:06:23 AM,4.54,26.18,,,
1704,08/22/16 03:21:23 AM,4.55,26.12,,,
1705,08/22/16 03:36:23 AM,4.54,26.06,,,
1706,08/22/16 03:51:23 AM,4.55,25.98,,,
1707,08/22/16 04:06:23 AM,4.56,25.92,,,
1708,08/22/16 04:21:23 AM,4.55,25.86,,,
1709,08/22/16 04:36:23 AM,4.56,25.78,,,
1710,08/22/16 04:51:23 AM,4.55,25.72,,,
1711,08/22/16 05:06:23 AM,4.57,25.64,,,
1712,08/22/16 05:21:23 AM,4.56,25.56,,,
1713,08/22/16 05:36:23 AM,4.61,25.52,,,
1714,08/22/16 05:51:23 AM,4.57,25.44,,,
1715,08/22/16 06:06:23 AM,4.60,25.38,,,
1716,08/22/16 06:21:23 AM,4.67,25.30,,,
1717,08/22/16 06:36:23 AM,4.71,25.26,,,
1718,08/22/16 06:51:23 AM,4.67,25.20,,,
1719,08/22/16 07:06:23 AM,4.70,25.14,,,
1720,08/22/16 07:21:23 AM,4.73,25.08,,,
1721,08/22/16 07:36:23 AM,4.65,25.06,,,
1722,08/22/16 07:51:23 AM,4.62,25.06,,,
1723,08/22/16 08:06:23 AM,4.74,25.06,,,
1724,08/22/16 08:21:23 AM,4.81,25.06,,,
1725,08/22/16 08:36:23 AM,4.73,25.02,,,
1726,08/22/16 08:51:23 AM,4.68,25.00,,,
1727,08/22/16 09:06:23 AM,4.66,24.96,,,
1728,08/22/16 09:21:23 AM,4.80,24.94,,,
1729,08/22/16 09:36:23 AM,4.76,24.94,,,
1730,08/22/16 09:51:23 AM,4.72,25.00,,,
1731,08/22/16 10:06:23 AM,4.76,25.08,,,
1732,08/22/16 10:21:23 AM,4.91,25.14,,,
1733,08/22/16 10:36:23 AM,5.02,25.20,,,
1734,08/22/16 10:51:23 AM,5.06,25.30,,,
1735,08/22/16 11:06:23 AM,5.06,25.40,,,
1736,08/22/16 11:21:23 AM,5.12,25.50,,,
1737,08/22/16 11:36:23 AM,5.19,25.64,,,
1738,08/22/16 11:51:23 AM,5.69,25.88,,,
1739,08/22/16 12:06:23 PM,5.50,25.96,,,
1740,08/22/16 12:21:23 PM,5.38,26.08,,,
1741,08/22/16 12:36:23 PM,5.43,26.26,,,
1742,08/22/16 12:51:23 PM,5.49,26.40,,,
1743,08/22/16 01:06:23 PM,5.56,26.58,,,
1744,08/22/16 01:21:23 PM,5.89,26.74,,,
1745,08/22/16 01:36:23 PM,5.96,26.90,,,
1746,08/22/16 01:51:23 PM,5.93,27.06,,,
1747,08/22/16 02:06:23 PM,6.11,27.22,,,
1748,08/22/16 02:21:23 PM,5.99,27.34,,,
1749,08/22/16 02:36:23 PM,6.16,27.44,,,
1750,08/22/16 02:51:23 PM,6.22,27.50,,,
1751,08/22/16 03:06:23 PM,6.34,27.52,,,
1752,08/22/16 03:21:23 PM,6.32,27.54,,,
1753,08/22/16 03:36:23 PM,6.48,27.52,,,
1754,08/22/16 03:51:23 PM,6.47,27.48,,,
1755,08/22/16 04:06:23 PM,6.54,27.46,,,
1756,08/22/16 04:21:23 PM,6.40,27.44,,,
1757,08/22/16 04:36:23 PM,6.34,27.42,,,
1758,08/22/16 04:51:23 PM,6.29,27.42,,,
1759,08/22/16 05:06:23 PM,6.39,27.40,,,
1760,08/22/16 05:21:23 PM,6.32,27.40,,,
1761,08/22/16 05:36:23 PM,6.29,27.40,,,
1762,08/22/16 05:51:23 PM,6.26,27.40,,,
1763,08/22/16 06:06:23 PM,6.20,27.38,,,
1764,08/22/16 06:21:23 PM,6.16,27.40,,,
1765,08/22/16 06:36:23 PM,6.21,27.36,,,
1766,08/22/16 06:51:23 PM,6.14,27.34,,,
1767,08/22/16 07:06:23 PM,6.14,27.32,,,
1768,08/22/16 07:21:23 PM,6.18,27.28,,,
1769,08/22/16 07:36:23 PM,6.15,27.24,,,
1770,08/22/16 07:51:23 PM,6.14,27.18,,,
1771,08/22/16 08:06:23 PM,6.06,27.14,,,
1772,08/22/16 08:21:23 PM,6.05,27.08,,,
1773,08/22/16 08:36:23 PM,6.08,27.02,,,
1774,08/22/16 08:51:23 PM,5.99,26.96,,,
1775,08/22/16 09:06:23 PM,5.82,26.88,,,
1776,08/22/16 09:21:23 PM,5.84,26.78,,,
1777,08/22/16 09:36:23 PM,5.85,26.66,,,
1778,08/22/16 09:51:23 PM,5.80,26.54,,,
1779,08/22/16 10:06:23 PM,5.67,26.44,,,
1780,08/22/16 10:21:23 PM,5.67,26.32,,,
1781,08/22/16 10:36:23 PM,5.62,26.18,,,
1782,08/22/16 10:51:23 PM,5.54,26.08,,,
1783,08/22/16 11:06:23 PM,5.52,25.98,,,
1784,08/22/16 11:21:23 PM,5.48,25.86,,,
1785,08/22/16 11:36:23 PM,5.36,25.74,,,
1786,08/22/16 11:51:23 PM,5.32,25.62,,,
1787,08/23/16 12:06:23 AM,5.25,25.50,,,
1788,08/23/16 12:21:23 AM,5.25,25.40,,,
1789,08/23/16 12:36:23 AM,5.21,25.30,,,
1790,08/23/16 12:51:23 AM,5.17,25.20,,,
1791,08/23/16 01:06:23 AM,5.17,25.10,,,
1792,08/23/16 01:21:23 AM,5.11,25.02,,,
1793,08/23/16 01:36:23 AM,5.17,24.94,,,
1794,08/23/16 01:51:23 AM,5.19,24.86,,,
1795,08/23/16 02:06:23 AM,5.17,24.78,,,
1796,08/23/16 02:21:23 AM,5.15,24.70,,,
1797,08/23/16 02:36:23 AM,5.14,24.60,,,
1798,08/23/16 02:51:23 AM,5.10,24.54,,,
1799,08/23/16 03:06:23 AM,5.09,24.46,,,
1800,08/23/16 03:21:23 AM,5.14,24.40,,,
1801,08/23/16 03:36:23 AM,5.06,24.30,,,
1802,08/23/16 03:51:23 AM,4.95,24.26,,,
1803,08/23/16 04:06:23 AM,4.97,24.18,,,
1804,08/23/16 04:21:23 AM,5.02,24.12,,,
1805,08/23/16 04:36:23 AM,4.94,24.06,,,
1806,08/23/16 04:51:23 AM,4.93,24.00,,,
1807,08/23/16 05:06:23 AM,4.91,23.94,,,
1808,08/23/16 05:21:23 AM,4.95,23.90,,,
1809,08/23/16 05:36:23 AM,5.06,23.86,,,
1810,08/23/16 05:51:23 AM,5.04,23.78,,,
1811,08/23/16 06:06:23 AM,5.08,23.72,,,
1812,08/23/16 06:21:23 AM,5.00,23.68,,,
1813,08/23/16 06:36:23 AM,5.08,23.62,,,
1814,08/23/16 06:51:23 AM,5.06,23.58,,,
1815,08/23/16 07:06:23 AM,5.02,23.54,,,
1816,08/23/16 07:21:23 AM,5.09,23.50,,,
1817,08/23/16 07:36:23 AM,5.07,23.50,,,
1818,08/23/16 07:51:23 AM,5.06,23.54,,,
1819,08/23/16 08:06:23 AM,5.07,23.58,,,
1820,08/23/16 08:21:23 AM,5.04,23.58,,,
1821,08/23/16 08:36:23 AM,5.06,23.58,,,
1822,08/23/16 08:51:23 AM,5.10,23.60,,,
1823,08/23/16 09:06:23 AM,5.12,23.60,,,
1824,08/23/16 09:21:23 AM,5.14,23.60,,,
1825,08/23/16 09:36:23 AM,5.08,23.64,,,
1826,08/23/16 09:51:23 AM,5.08,23.72,,,
1827,08/23/16 10:06:23 AM,5.35,23.84,,,
1828,08/23/16 10:21:23 AM,5.26,23.96,,,
1829,08/23/16 10:36:23 AM,5.35,24.08,,,
1830,08/23/16 10:51:23 AM,5.57,24.22,,,
1831,08/23/16 11:06:23 AM,5.50,24.36,,,
1832,08/23/16 11:21:23 AM,5.63,24.52,,,
1833,08/23/16 11:36:23 AM,5.51,24.64,,,
1834,08/23/16 11:51:23 AM,5.42,24.74,,,
1835,08/23/16 12:06:23 PM,5.82,24.94,,,
1836,08/23/16 12:21:23 PM,5.80,25.12,,,
1837,08/23/16 12:36:23 PM,5.92,25.26,,,
1838,08/23/16 12:51:23 PM,6.07,25.40,,,
1839,08/23/16 01:06:23 PM,6.32,25.56,,,
1840,08/23/16 01:21:23 PM,6.56,25.72,,,
1841,08/23/16 01:36:23 PM,6.56,25.88,,,
1842,08/23/16 01:51:23 PM,6.40,26.06,,,
1843,08/23/16 02:06:23 PM,6.45,26.26,,,
1844,08/23/16 02:21:23 PM,6.65,26.46,,,
1845,08/23/16 02:36:23 PM,6.60,26.50,,,
1846,08/23/16 02:51:23 PM,6.59,26.50,,,
1847,08/23/16 03:06:23 PM,6.69,26.58,,,
1848,08/23/16 03:21:23 PM,6.59,26.66,,,
1849,08/23/16 03:36:23 PM,6.89,26.68,,,
1850,08/23/16 03:51:23 PM,6.70,26.70,,,
1851,08/23/16 04:06:23 PM,6.54,26.72,,,
1852,08/23/16 04:21:23 PM,6.58,26.74,,,
1853,08/23/16 04:36:23 PM,6.47,26.74,,,
1854,08/23/16 04:51:23 PM,6.46,26.72,,,
1855,08/23/16 05:06:23 PM,6.38,26.72,,,
1856,08/23/16 05:21:23 PM,6.38,26.72,,,
1857,08/23/16 05:36:23 PM,6.44,26.72,,,
1858,08/23/16 05:51:23 PM,6.46,26.70,,,
1859,08/23/16 06:06:23 PM,6.45,26.70,,,
1860,08/23/16 06:21:23 PM,6.45,26.68,,,
1861,08/23/16 06:36:23 PM,6.53,26.66,,,
1862,08/23/16 06:51:23 PM,6.54,26.64,,,
1863,08/23/16 07:06:23 PM,6.51,26.60,,,
1864,08/23/16 07:21:23 PM,6.52,26.56,,,
1865,08/23/16 07:36:23 PM,6.39,26.48,,,
1866,08/23/16 07:51:23 PM,6.47,26.44,,,
1867,08/23/16 08:06:23 PM,6.39,26.34,,,
1868,08/23/16 08:21:23 PM,6.30,26.28,,,
1869,08/23/16 08:36:23 PM,6.18,26.20,,,
1870,08/23/16 08:51:23 PM,6.11,26.12,,,
1871,08/23/16 09:06:23 PM,6.09,26.04,,,
1872,08/23/16 09:21:23 PM,6.20,25.94,,,
1873,08/23/16 09:36:23 PM,6.03,25.86,,,
1874,08/23/16 09:51:23 PM,5.89,25.76,,,
1875,08/23/16 10:06:23 PM,5.84,25.68,,,
1876,08/23/16 10:21:23 PM,5.79,25.60,,,
1877,08/23/16 10:36:23 PM,5.67,25.52,,,
1878,08/23/16 10:51:23 PM,5.60,25.42,,,
1879,08/23/16 11:06:23 PM,5.53,25.34,,,
1880,08/23/16 11:21:23 PM,5.51,25.24,,,
1881,08/23/16 11:36:23 PM,5.49,25.16,,,
1882,08/23/16 11:51:23 PM,5.35,25.08,,,
1883,08/24/16 12:06:23 AM,5.32,24.98,,,
1884,08/24/16 12:21:23 AM,5.34,24.90,,,
1885,08/24/16 12:36:23 AM,5.25,24.82,,,
1886,08/24/16 12:51:23 AM,5.16,24.72,,,
1887,08/24/16 01:06:23 AM,5.12,24.66,,,
1888,08/24/16 01:21:23 AM,5.14,24.62,,,
1889,08/24/16 01:36:23 AM,5.17,24.54,,,
1890,08/24/16 01:51:23 AM,5.15,24.48,,,
1891,08/24/16 02:06:23 AM,5.30,24.40,,,
1892,08/24/16 02:21:23 AM,5.27,24.34,,,
1893,08/24/16 02:36:23 AM,5.26,24.28,,,
1894,08/24/16 02:51:23 AM,5.22,24.22,,,
1895,08/24/16 03:06:23 AM,5.30,24.16,,,
1896,08/24/16 03:21:23 AM,5.26,24.12,,,
1897,08/24/16 03:36:23 AM,5.29,24.06,,,
1898,08/24/16 03:51:23 AM,5.27,24.00,,,
1899,08/24/16 04:06:23 AM,5.30,23.96,,,
1900,08/24/16 04:21:23 AM,5.25,23.90,,,
1901,08/24/16 04:36:23 AM,5.26,23.84,,,
1902,08/24/16 04:51:23 AM,5.29,23.80,,,
1903,08/24/16 05:06:23 AM,5.25,23.72,,,
1904,08/24/16 05:21:23 AM,5.25,23.66,,,
1905,08/24/16 05:36:23 AM,5.19,23.62,,,
1906,08/24/16 05:51:23 AM,5.16,23.56,,,
1907,08/24/16 06:06:23 AM,5.17,23.52,,,
1908,08/24/16 06:21:23 AM,5.25,23.48,,,
1909,08/24/16 06:36:23 AM,5.21,23.42,,,
1910,08/24/16 06:51:23 AM,5.11,23.42,,,
1911,08/24/16 07:06:23 AM,5.18,23.40,,,
1912,08/24/16 07:21:23 AM,5.26,23.38,,,
1913,08/24/16 07:36:23 AM,5.27,23.38,,,
1914,08/24/16 07:51:23 AM,5.19,23.40,,,
1915,08/24/16 08:06:23 AM,5.14,23.44,,,
1916,08/24/16 08:21:23 AM,5.13,23.44,,,
1917,08/24/16 08:36:23 AM,5.08,23.44,,,
1918,08/24/16 08:51:23 AM,5.09,23.44,,,
1919,08/24/16 09:06:23 AM,5.31,23.46,,,
1920,08/24/16 09:21:23 AM,5.28,23.46,,,
1921,08/24/16 09:36:23 AM,5.11,23.48,,,
1922,08/24/16 09:51:23 AM,5.12,23.52,,,
1923,08/24/16 10:06:23 AM,5.16,23.60,,,
1924,08/24/16 10:21:23 AM,5.34,23.68,,,
1925,08/24/16 10:36:23 AM,5.35,23.76,,,
1926,08/24/16 10:51:23 AM,5.40,23.84,,,
1927,08/24/16 11:06:23 AM,5.47,23.92,,,
1928,08/24/16 11:21:23 AM,5.44,24.02,,,
1929,08/24/16 11:36:23 AM,5.49,24.08,,,
1930,08/24/16 11:51:23 AM,5.58,24.18,,,
1931,08/24/16 12:06:23 PM,5.73,24.32,,,
1932,08/24/16 12:21:23 PM,5.83,24.46,,,
1933,08/24/16 12:36:23 PM,5.94,24.66,,,
1934,08/24/16 12:51:23 PM,6.06,24.82,,,
1935,08/24/16 01:06:23 PM,6.16,25.02,,,
1936,08/24/16 01:21:23 PM,6.08,25.14,,,
1937,08/24/16 01:36:23 PM,6.07,25.28,,,
1938,08/24/16 01:51:23 PM,6.27,25.40,,,
